timestamp,open,high,low,close,volume,tradeCount,vwap
2016-01-04T05:00:00Z,1.08,1.15,1.06,1.11,1379425,2150,1.11337
2016-01-05T05:00:00Z,1.12,1.14,1.03,1.08,832364,1492,1.07575
2016-01-06T05:00:00Z,1.07,1.1,1.03,1.08,543960,1361,1.07549
2016-01-07T05:00:00Z,1.05,1.0595,1.01,1.01,839718,1360,1.02585
2016-01-08T05:00:00Z,1.01,1.05,1,1,628190,1407,1.01771
2016-01-11T05:00:00Z,1.01,1.06,1.01,1.01,1018094,1994,1.024
2016-01-12T05:00:00Z,1.01,1.03,0.98,0.98,1155734,2012,0.99203
2016-01-13T05:00:00Z,0.9818,1,0.91,0.9101,979808,1436,0.958734
2016-01-14T05:00:00Z,0.92,0.9499,0.68,0.7999,1481201,2682,0.819395
2016-01-15T05:00:00Z,0.7942,0.8,0.68,0.7224,1218235,1697,0.721205
2016-01-19T05:00:00Z,0.7203,0.7203,0.7,0.7,655633,945,0.703723
2016-01-20T05:00:00Z,0.7,0.72,0.65,0.6866,1252307,2254,0.682666
2016-01-21T05:00:00Z,0.68,0.8,0.6612,0.7795,732312,1818,0.7475
2016-01-22T05:00:00Z,0.8,0.8636,0.8,0.82,632383,1259,0.830865
2016-01-25T05:00:00Z,0.82,0.86,0.82,0.83,351958,847,0.836957
2016-01-26T05:00:00Z,0.84,0.87,0.83,0.8401,317753,550,0.850245
2016-01-27T05:00:00Z,0.87,0.88,0.84,0.8715,370094,985,0.863482
2016-01-28T05:00:00Z,0.85,0.9455,0.844,0.9079,427517,738,0.885983
2016-01-29T05:00:00Z,0.92,0.96,0.91,0.9556,432910,1199,0.942506
2016-02-01T05:00:00Z,0.96,0.9945,0.95,0.98,341971,683,0.964248
2016-02-02T05:00:00Z,0.9799,0.9995,0.9,0.93,428482,974,0.949529
2016-02-03T05:00:00Z,0.93,0.95,0.87,0.9094,449895,1029,0.911433
2016-02-04T05:00:00Z,0.9,0.93,0.8627,0.915,485607,658,0.897329
2016-02-05T05:00:00Z,0.9011,0.97,0.865,0.865,495489,579,0.900457
2016-02-08T05:00:00Z,0.86,0.8899,0.81,0.82,474495,749,0.841006
2016-02-09T05:00:00Z,0.8,0.85,0.8,0.8257,282699,647,0.820321
2016-02-10T05:00:00Z,0.8499,0.9,0.83,0.8599,530179,858,0.860093
2016-02-11T05:00:00Z,0.865,0.89,0.771,0.8177,475162,971,0.818922
2016-02-12T05:00:00Z,0.8228,0.9,0.7901,0.8831,513922,699,0.869455
2016-02-16T05:00:00Z,0.84,0.93,0.8,0.9001,861604,1236,0.865685
2016-02-17T05:00:00Z,0.9001,0.96,0.9,0.93,484775,733,0.932569
2016-02-18T05:00:00Z,0.96,0.97,0.9,0.91,535060,1001,0.928887
2016-02-19T05:00:00Z,0.92,0.94,0.9,0.9,480746,775,0.916222
2016-02-22T05:00:00Z,0.9,0.95,0.9,0.9208,393395,796,0.926196
2016-02-23T05:00:00Z,0.915,0.93,0.85,0.8757,432122,854,0.888342
2016-02-24T05:00:00Z,0.8899,0.8991,0.831,0.899,361585,811,0.859646
2016-02-25T05:00:00Z,0.9,0.91,0.831,0.8599,462744,740,0.866893
2016-02-26T05:00:00Z,0.88,0.9,0.86,0.89,379843,642,0.883492
2016-02-29T05:00:00Z,0.9,0.9396,0.84,0.8611,720730,1106,0.882609
2016-03-01T05:00:00Z,0.86,0.911,0.85,0.9012,467270,771,0.894138
2016-03-02T05:00:00Z,0.89,0.93,0.89,0.9147,404244,635,0.913217
2016-03-03T05:00:00Z,0.902,0.9197,0.85,0.8701,536270,1654,0.885726
2016-03-04T05:00:00Z,0.8712,0.96,0.8712,0.92,804783,1215,0.919158
2016-03-07T05:00:00Z,0.92,0.92,0.8401,0.8591,1887408,3001,0.856002
2016-03-08T05:00:00Z,0.86,0.86,0.8118,0.822,1241271,2428,0.833586
2016-03-09T05:00:00Z,0.8119,0.8218,0.783,0.7999,1258713,2851,0.796167
2016-03-10T05:00:00Z,0.784,0.815,0.78,0.8055,737108,2454,0.791212
2016-03-11T05:00:00Z,0.829,0.829,0.775,0.79,700642,1471,0.788407
2016-03-14T04:00:00Z,0.79,0.8,0.74,0.79,1134628,1922,0.765945
2016-03-15T04:00:00Z,0.79,0.79,0.74,0.7426,972180,1703,0.752741
2016-03-16T04:00:00Z,0.745,0.7892,0.7301,0.7609,781963,1844,0.749799
2016-03-17T04:00:00Z,0.77,0.8201,0.7506,0.8093,1723051,3339,0.797124
2016-03-18T04:00:00Z,0.83,0.85,0.8,0.84,990197,1216,0.830419
2016-03-21T04:00:00Z,0.8401,0.8599,0.8006,0.81,555879,2063,0.820022
2016-03-22T04:00:00Z,0.8,0.8208,0.76,0.77,670269,1478,0.785806
2016-03-23T04:00:00Z,0.78,0.79,0.75,0.75,551984,1734,0.756317
2016-03-24T04:00:00Z,0.7502,0.7701,0.7301,0.7313,832114,2423,0.741649
2016-03-28T04:00:00Z,0.74,0.76,0.721,0.7306,561118,1762,0.735014
