timestamp,open,high,low,close,volume,tradeCount,vwap
2017-10-18T04:00:00Z,34.39,35.45,29.18,29.18,34082620,125684,32.1395
2017-10-19T04:00:00Z,29.01,34.91,28.4857,34.9,15804556,73405,31.9613
2017-10-20T04:00:00Z,34.79,34.8,32.1,33,9207807,46253,33.325
2017-10-23T04:00:00Z,31.89,31.89,26.3,26.59,13752678,58972,28.6254
2017-10-24T04:00:00Z,26.6,29.58,26.5,28.45,10454344,52072,28.0661
2017-10-25T04:00:00Z,28.74,28.99,26,26.39,5851287,29236,27.0558
2017-10-26T04:00:00Z,26.66,26.66,22.72,22.8,10167655,45430,23.832
2017-10-27T04:00:00Z,23.9,25.8,23.19,23.27,5204517,18861,23.9943
2017-10-30T04:00:00Z,22.8,23.94,22.1,22.19,3079070,12904,22.9265
2017-10-31T04:00:00Z,22.65,25,21.9,24.9,5206480,18156,23.8795
2017-11-01T04:00:00Z,25.9,28.15,25.76,27.05,7435135,34269,26.8369
2017-11-02T04:00:00Z,25.49,26.79,25.03,25.27,3022449,14282,25.7831
2017-11-03T04:00:00Z,25.49,26.4,25,25.02,1683276,7907,25.4113
2017-11-06T05:00:00Z,25.9,27.5,25.6001,27.1,2991209,12526,26.7216
2017-11-07T05:00:00Z,27.45,28,27.3,27.52,2298032,11303,27.6382
2017-11-08T05:00:00Z,27.5,27.59,25.74,26.01,2835956,14011,26.2186
2017-11-09T05:00:00Z,25.96,26.1,24.56,25.47,3257536,15092,25.4276
2017-11-10T05:00:00Z,26.47,27.6,26.01,27.51,3184287,13963,27.0699
2017-11-13T05:00:00Z,28.75,29.3,26.5,27.23,8154783,40305,27.5404
2017-11-14T05:00:00Z,27.29,27.92,25.11,25.16,3498621,13722,26.3148
2017-11-15T05:00:00Z,24.92,26.1191,24.8,24.98,3322658,17497,25.3902
2017-11-16T05:00:00Z,25.48,25.81,23,23.31,5594906,23092,24.1928
2017-11-17T05:00:00Z,23.63,23.63,21.15,21.2,7239738,31647,22.1847
2017-11-20T05:00:00Z,21.16,21.47,19.66,20.08,9649159,35151,20.2563
2017-11-21T05:00:00Z,16.99,19.42,16,19.31,31604222,124419,17.935
2017-11-22T05:00:00Z,19.08,19.11,16.1,16.15,17631280,61938,17.0916
2017-11-24T05:00:00Z,14.41,14.54,12.03,12.22,24476489,81535,13.2656
2017-11-27T05:00:00Z,12.99,14.78,12.99,13.51,18340145,62293,13.902
