timestamp,open,high,low,close,volume,tradeCount,vwap
2016-01-04T05:00:00Z,5.25,5.3,5.24,5.2801,37484,107,5.26018
2016-01-05T05:00:00Z,5.3,5.34,5.28,5.34,63117,201,5.31969
2016-01-06T05:00:00Z,5.3,5.39,5.3,5.37,116989,278,5.34965
2016-01-07T05:00:00Z,5.36,5.39,5.3281,5.38,141260,532,5.36848
2016-01-08T05:00:00Z,5.39,5.39,5.35,5.38,100183,307,5.38286
2016-01-11T05:00:00Z,5.38,5.39,5.3132,5.37,129711,351,5.35686
2016-01-12T05:00:00Z,5.36,5.36,5.31,5.34,28414,110,5.33496
2016-01-13T05:00:00Z,5.34,5.34,5.2701,5.29,44314,158,5.3203
2016-01-14T05:00:00Z,5.27,5.32,5.22,5.3,82088,246,5.27049
2016-01-15T05:00:00Z,5.25,5.3,5.23,5.27,56225,121,5.25686
2016-01-19T05:00:00Z,5.3,5.3,5.07,5.16,111225,423,5.17525
2016-01-20T05:00:00Z,5.12,5.158,5.0599,5.15,129800,235,5.10255
2016-01-21T05:00:00Z,5.15,5.22,5.11,5.14,76194,341,5.16232
2016-01-22T05:00:00Z,5.16,5.21,5.12,5.2,104984,339,5.14991
2016-01-25T05:00:00Z,5.19,5.2,5.11,5.12,73294,116,5.15619
2016-01-26T05:00:00Z,5.15,5.2,5.13,5.2,62744,214,5.16658
2016-01-27T05:00:00Z,5.19,5.21,5.1401,5.2,71944,248,5.18001
2016-01-28T05:00:00Z,5.19,5.24,5.16,5.21,93397,247,5.19918
2016-01-29T05:00:00Z,5.2,5.2501,5.17,5.219,181368,462,5.21789
2016-02-01T05:00:00Z,5.18,5.21,5.16,5.18,76116,269,5.17875
2016-02-02T05:00:00Z,5.15,5.18,5.15,5.16,112829,240,5.15923
2016-02-03T05:00:00Z,5.16,5.197,5.16,5.18,51410,183,5.1791
2016-02-04T05:00:00Z,5.17,5.21,5.17,5.1899,70922,197,5.18448
2016-02-05T05:00:00Z,5.2,5.21,5.16,5.19,63065,165,5.18765
2016-02-08T05:00:00Z,5.16,5.18,5.11,5.13,220692,319,5.13949
2016-02-09T05:00:00Z,5.12,5.16,5.1,5.14,98059,197,5.13125
2016-02-10T05:00:00Z,5.13,5.16,5.13,5.14,38457,126,5.14578
2016-02-11T05:00:00Z,5.11,5.14,5.11,5.11,57824,131,5.12068
2016-02-12T05:00:00Z,5.11,5.16,5.11,5.13,84002,173,5.12778
2016-02-16T05:00:00Z,5.13,5.13,5.09,5.1,134033,222,5.10678
2016-02-17T05:00:00Z,5.11,5.14,5.09,5.14,61937,165,5.12326
2016-02-18T05:00:00Z,5.13,5.13,5.1,5.12,45696,129,5.11628
2016-02-19T05:00:00Z,5.13,5.13,5.1,5.1,56208,155,5.10547
2016-02-22T05:00:00Z,5.12,5.1299,5.11,5.12,74185,129,5.11751
2016-02-23T05:00:00Z,5.13,5.15,5.09,5.1,151706,372,5.13166
2016-02-24T05:00:00Z,5.1,5.15,5.1,5.13,79935,206,5.1256
2016-02-25T05:00:00Z,5.13,5.14,5.12,5.13,26293,70,5.12976
2016-02-26T05:00:00Z,5.13,5.14,5.12,5.14,50751,72,5.13133
2016-02-29T05:00:00Z,5.13,5.148,5.13,5.13,113226,449,5.13469
2016-03-01T05:00:00Z,5.12,5.17,5.12,5.13,112027,713,5.13772
2016-03-02T05:00:00Z,5.13,5.16,5.1,5.15,90372,189,5.12561
2016-03-03T05:00:00Z,5.14,5.19,5.13,5.14,76804,211,5.15536
2016-03-04T05:00:00Z,5.15,5.18,5.12,5.14,168890,409,5.15445
2016-03-07T05:00:00Z,5.13,5.24,5.13,5.19,78866,149,5.18196
2016-03-08T05:00:00Z,5.2,5.229,5.19,5.22,104629,388,5.20879
2016-03-09T05:00:00Z,5.23,5.24,5.18,5.205,94339,329,5.20842
2016-03-10T05:00:00Z,5.23,5.25,5.18,5.18,72685,232,5.22038
2016-03-11T05:00:00Z,5.22,5.24,5.16,5.18,125739,599,5.21168
2016-03-14T04:00:00Z,5.21,5.23,5.2,5.2,52400,157,5.21868
2016-03-15T04:00:00Z,5.23,5.23,5.18,5.2,73008,136,5.20298
2016-03-16T04:00:00Z,5.21,5.24,5.18,5.24,70152,195,5.20028
2016-03-17T04:00:00Z,5.24,5.26,5.21,5.2599,48497,105,5.234
2016-03-18T04:00:00Z,5.26,5.2954,5.25,5.25,81788,249,5.27413
2016-03-21T04:00:00Z,5.24,5.25,5.2,5.23,73714,150,5.22637
2016-03-22T04:00:00Z,5.25,5.25,5.2,5.24,36457,130,5.22243
2016-03-23T04:00:00Z,5.26,5.26,5.234,5.24,47910,229,5.24559
2016-03-24T04:00:00Z,5.23,5.26,5.2,5.25,81521,234,5.22774
2016-03-28T04:00:00Z,5.23,5.24,5.2,5.22,50323,159,5.21657
2016-03-29T04:00:00Z,5.2,5.22,5.18,5.18,74794,191,5.1941
2016-03-30T04:00:00Z,5.21,5.22,5.1801,5.2,54305,157,5.19876
2016-03-31T04:00:00Z,5.19,5.26,5.19,5.22,123541,393,5.2363
2016-04-01T04:00:00Z,5.22,5.24,5.19,5.19,55084,136,5.22083
2016-04-04T04:00:00Z,5.23,5.23,5.2,5.21,28362,86,5.21433
2016-04-05T04:00:00Z,5.2,5.24,5.2,5.233,34017,93,5.2165
2016-04-06T04:00:00Z,5.23,5.25,5.21,5.23,76250,210,5.23208
2016-04-07T04:00:00Z,5.22,5.23,5.18,5.2,37538,109,5.20958
2016-04-08T04:00:00Z,5.2,5.24,5.2,5.21,29656,69,5.22005
2016-04-11T04:00:00Z,5.21,5.23,5.18,5.18,29023,91,5.20718
2016-04-12T04:00:00Z,5.19,5.24,5.19,5.24,35855,190,5.21997
2016-04-13T04:00:00Z,5.24,5.24,5.19,5.2099,48132,128,5.21705
2016-04-14T04:00:00Z,5.21,5.24,5.21,5.22,105763,411,5.22379
2016-04-15T04:00:00Z,5.23,5.23,5.1901,5.21,71866,168,5.21547
2016-04-18T04:00:00Z,5.21,5.27,5.2,5.27,108181,279,5.24363
2016-04-19T04:00:00Z,5.26,5.27,5.2,5.22,109161,329,5.22626
2016-04-20T04:00:00Z,5.23,5.27,5.22,5.26,59020,158,5.24457
2016-04-21T04:00:00Z,5.25,5.28,5.2362,5.28,50562,189,5.25587
2016-04-22T04:00:00Z,5.25,5.27,5.23,5.24,59626,90,5.24692
2016-04-25T04:00:00Z,5.27,5.3,5.26,5.28,191748,325,5.27796
2016-04-26T04:00:00Z,5.3,5.35,5.2801,5.31,210526,259,5.3211
2016-04-27T04:00:00Z,5.32,5.34,5.3,5.34,198009,237,5.3225
2016-04-28T04:00:00Z,5.33,5.35,5.28,5.28,228025,512,5.33577
2016-04-29T04:00:00Z,5.3,5.34,5.28,5.32,43536,158,5.31466
2016-05-02T04:00:00Z,5.3,5.35,5.3,5.33,68510,147,5.32438
2016-05-03T04:00:00Z,5.33,5.33,5.32,5.32,27712,60,5.3263
2016-05-04T04:00:00Z,5.31,5.36,5.26,5.29,85160,227,5.32867
2016-05-05T04:00:00Z,5.33,5.33,5.26,5.26,72579,198,5.28117
2016-05-06T04:00:00Z,5.29,5.3,5.26,5.3,62622,140,5.27757
2016-05-09T04:00:00Z,5.29,5.35,5.28,5.32,67717,214,5.31317
2016-05-10T04:00:00Z,5.33,5.34,5.303,5.33,46148,134,5.31947
2016-05-11T04:00:00Z,5.33,5.34,5.28,5.3,79301,180,5.31404
2016-05-12T04:00:00Z,5.33,5.33,5.12,5.27,236369,313,5.23352
2016-05-13T04:00:00Z,5.29,5.32,5.28,5.32,65209,156,5.30077
2016-05-16T04:00:00Z,5.32,5.34,5.31,5.33,75138,269,5.32577
2016-05-17T04:00:00Z,5.33,5.36,5.3,5.3099,108028,137,5.32636
2016-05-18T04:00:00Z,5.32,5.33,5.23,5.23,251344,770,5.27735
2016-05-19T04:00:00Z,5.25,5.29,5.24,5.29,72046,108,5.26179
2016-05-20T04:00:00Z,5.27,5.3,5.27,5.28,40296,122,5.28458
2016-05-23T04:00:00Z,5.3,5.31,5.29,5.305,34705,79,5.30068
2016-05-24T04:00:00Z,5.31,5.31,5.3,5.31,60759,269,5.30673
2016-05-25T04:00:00Z,5.31,5.31,5.26,5.28,103702,160,5.28616
2016-05-26T04:00:00Z,5.3,5.3,5.27,5.29,61487,199,5.29446
2016-05-27T04:00:00Z,5.27,5.3199,5.27,5.31,54646,177,5.29577
2016-05-31T04:00:00Z,5.3,5.32,5.27,5.3,67512,183,5.2985
2016-06-01T04:00:00Z,5.3,5.32,5.29,5.29,75214,205,5.30512
2016-06-02T04:00:00Z,5.31,5.32,5.29,5.3,66664,178,5.30769
2016-06-03T04:00:00Z,5.31,5.32,5.2601,5.31,111354,212,5.29696
2016-06-06T04:00:00Z,5.31,5.32,5.28,5.31,184136,312,5.30486
2016-06-07T04:00:00Z,5.3,5.32,5.27,5.28,495654,476,5.28489
2016-06-08T04:00:00Z,5.3,5.34,5.2799,5.33,196409,247,5.29625
2016-06-09T04:00:00Z,5.32,5.33,5.29,5.29,66734,285,5.32015
2016-06-10T04:00:00Z,5.3,5.35,5.3,5.35,153363,331,5.33517
2016-06-13T04:00:00Z,5.34,5.36,5.33,5.33,77650,132,5.34701
2016-06-14T04:00:00Z,5.32,5.35,5.29,5.3,48171,97,5.32388
2016-06-15T04:00:00Z,5.32,5.35,5.31,5.31,73500,106,5.33043
2016-06-16T04:00:00Z,5.33,5.35,5.31,5.35,66236,83,5.33375
2016-06-17T04:00:00Z,5.34,5.35,5.3199,5.34,58128,173,5.3269
2016-06-20T04:00:00Z,5.36,5.37,5.34,5.35,203455,306,5.35472
2016-06-21T04:00:00Z,5.35,5.37,5.34,5.36,73832,144,5.35544
2016-06-22T04:00:00Z,5.37,5.37,5.35,5.37,41922,134,5.36366
2016-06-23T04:00:00Z,5.36,5.38,5.35,5.38,78697,141,5.36712
2016-06-24T04:00:00Z,5.34,5.38,5.32,5.38,115321,188,5.35033
2016-06-27T04:00:00Z,5.36,5.38,5.34,5.38,56787,159,5.36684
2016-06-28T04:00:00Z,5.32,5.38,5.32,5.35,84590,197,5.37468
2016-06-29T04:00:00Z,5.37,5.41,5.37,5.4,205067,360,5.38749
2016-06-30T04:00:00Z,5.4,5.44,5.39,5.44,108918,98,5.42404
2016-07-01T04:00:00Z,5.42,5.44,5.4,5.43,62517,87,5.42763
2016-07-05T04:00:00Z,5.43,5.44,5.4,5.41,44111,48,5.42972
2016-07-06T04:00:00Z,5.43,5.45,5.42,5.4499,43761,65,5.42983
2016-07-07T04:00:00Z,5.45,5.45,5.43,5.45,72723,194,5.44375
2016-07-08T04:00:00Z,5.45,5.45,5.41,5.43,66656,167,5.42868
2016-07-11T04:00:00Z,5.44,5.44,5.39,5.4,72415,117,5.41631
2016-07-12T04:00:00Z,5.4,5.43,5.39,5.4,64956,210,5.40856
2016-07-13T04:00:00Z,5.42,5.43,5.3862,5.39,54538,139,5.41495
